0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	100,	101,	102,	103,	104,	105,	106,	107,	108,	109,	110,	111,	112,	113,	114,	115,	116,	117,	118,	119,	120,	121,	122,	123,	124,	125,	126,	127,	128,	129,	130,	131,	132,	133,	134,	135,	136,	137,	138,	139,	140,	141,	142,	143,	144,	145,	146,	147,	148,	149,	150,	151,	152,	153,	154,	155,	156,	157,	158,	159,	160,	161,	162,	163,	164,	165,	166,	167,	168,	169,	170,	171,	172,	173,	174,	175,	176,	177,	178,	179,	180,	181,	182,	183,	184,	185,	186,	187,	188,	189,	190,	191,	192,	193,	194,	195,	196,	197,	198,	199,	200,	201
0.358,	0.468907,	0.477938,	0.486944,	0.495926,	0.504882,	0.513811,	0.522714,	0.531587,	0.540431,	0.549245,	0.558026,	0.566775,	0.575489,	0.584168,	0.59281,	0.601413,	0.609976,	0.618497,	0.626974,	0.635406,	0.643789,	0.652122,	0.660402,	0.668625,	0.676788,	0.684886,	0.692913,	0.700861,	0.708722,	0.716481,	0.724121,	0.731614,	0.738922,	0.745991,	0.752736,	0.759034,	0.7647,	0.769453,	0.77287,	0.774316,	0.772866,	0.767113,	0.755021,	0.733724,	0.69934,	0.646996,	0.571312,	0.467706,	0.334588,	0.175839,	0.00240248,	-0.173852,	-0.335656,	-0.469019,	-0.572228,	-0.647438,	-0.699492,	-0.733776,	-0.755069,	-0.767176,	-0.772936,	-0.774375,	-0.7729,	-0.769468,	-0.764715,	-0.75905,	-0.752752,	-0.746005,	-0.738935,	-0.731624,	-0.724129,	-0.716488,	-0.708728,	-0.700866,	-0.692916,	-0.684889,	-0.67679,	-0.668627,	-0.660404,	-0.652124,	-0.643791,	-0.635407,	-0.626975,	-0.618498,	-0.609977,	-0.601414,	-0.59281,	-0.584169,	-0.57549,	-0.566775,	-0.558027,	-0.549245,	-0.540432,	-0.531588,	-0.522714,	-0.513812,	-0.504882,	-0.495926,	-0.486945,	-0.477938,	-0.468908,	-0.459854,	-0.450779,	-0.441682,	-0.432564,	-0.423426,	-0.414269,	-0.405093,	-0.395898,	-0.386687,	-0.377458,	-0.368214,	-0.358954,	-0.349678,	-0.340388,	-0.331084,	-0.321767,	-0.312436,	-0.303093,	-0.293738,	-0.284371,	-0.274993,	-0.265604,	-0.256206,	-0.246797,	-0.237379,	-0.227952,	-0.218516,	-0.209073,	-0.199621,	-0.190163,	-0.180697,	-0.171224,	-0.161746,	-0.152261,	-0.142771,	-0.133276,	-0.123776,	-0.114272,	-0.104764,	-0.0952517,	-0.0857363,	-0.0762179,	-0.0666967,	-0.0571732,	-0.0476478,	-0.0381206,	-0.0285921,	-0.0190626,	-0.00953255,	-3.13444e-06,	0.00952872,	0.0190615,	0.0285913,	0.0381199,	0.0476471,	0.0571726,	0.0666961,	0.0762173,	0.0857358,	0.0952512,	0.104763,	0.114272,	0.123776,	0.133276,	0.142771,	0.152261,	0.161745,	0.171224,	0.180696,	0.190162,	0.199621,	0.209072,	0.218516,	0.227952,	0.237379,	0.246797,	0.256205,	0.265604,	0.274993,	0.284371,	0.293737,	0.303093,	0.312436,	0.321766,	0.331084,	0.340388,	0.349678,	0.358953,	0.368213,	0.377458,	0.386686,	0.395898,	0.405092,	0.414268,	0.423425,	0.432563,	0.441681,	0.450778,	0.459854,	0.468907
0.359,	0.468052,	0.477068,	0.48606,	0.495027,	0.50397,	0.512886,	0.521775,	0.530635,	0.539466,	0.548267,	0.557036,	0.565773,	0.574476,	0.583143,	0.591774,	0.600366,	0.608919,	0.61743,	0.625897,	0.63432,	0.642694,	0.651019,	0.659291,	0.667507,	0.675663,	0.683754,	0.691776,	0.699719,	0.707576,	0.715331,	0.722967,	0.730458,	0.737764,	0.744831,	0.751574,	0.757871,	0.763535,	0.768286,	0.771699,	0.773139,	0.77168,	0.765916,	0.753812,	0.732505,	0.698123,	0.645805,	0.570193,	0.466733,	0.333854,	0.175437,	0.00239232,	-0.173458,	-0.334916,	-0.46804,	-0.571107,	-0.646246,	-0.698275,	-0.732558,	-0.753859,	-0.765979,	-0.77175,	-0.773197,	-0.771728,	-0.7683,	-0.76355,	-0.757887,	-0.75159,	-0.744845,	-0.737777,	-0.730468,	-0.722976,	-0.715338,	-0.707581,	-0.699724,	-0.691779,	-0.683757,	-0.675665,	-0.667509,	-0.659293,	-0.651021,	-0.642696,	-0.634321,	-0.625898,	-0.617431,	-0.608919,	-0.600367,	-0.591774,	-0.583144,	-0.574476,	-0.565774,	-0.557037,	-0.548268,	-0.539467,	-0.530636,	-0.521775,	-0.512886,	-0.50397,	-0.495028,	-0.48606,	-0.477068,	-0.468052,	-0.459013,	-0.449952,	-0.44087,	-0.431768,	-0.422645,	-0.413503,	-0.404342,	-0.395164,	-0.385968,	-0.376756,	-0.367527,	-0.358283,	-0.349024,	-0.339751,	-0.330463,	-0.321162,	-0.311849,	-0.302522,	-0.293184,	-0.283834,	-0.274474,	-0.265102,	-0.255721,	-0.246329,	-0.236929,	-0.227519,	-0.218101,	-0.208675,	-0.199242,	-0.189801,	-0.180353,	-0.170898,	-0.161437,	-0.151971,	-0.142499,	-0.133022,	-0.12354,	-0.114054,	-0.104563,	-0.0950695,	-0.0855722,	-0.076072,	-0.066569,	-0.0570637,	-0.0475565,	-0.0380476,	-0.0285373,	-0.0190261,	-0.00951428,	-3.12435e-06,	0.00951046,	0.019025,	0.0285365,	0.0380468,	0.0475558,	0.0570631,	0.0665684,	0.0760714,	0.0855717,	0.095069,	0.104563,	0.114053,	0.123539,	0.133021,	0.142498,	0.15197,	0.161437,	0.170898,	0.180352,	0.1898,	0.199241,	0.208675,	0.218101,	0.227519,	0.236929,	0.246329,	0.25572,	0.265102,	0.274473,	0.283834,	0.293184,	0.302522,	0.311848,	0.321162,	0.330463,	0.33975,	0.349024,	0.358283,	0.367527,	0.376756,	0.385968,	0.395164,	0.404342,	0.413503,	0.422644,	0.431767,	0.44087,	0.449952,	0.459013,	0.468052
0.36,	0.467199,	0.4762,	0.485178,	0.494132,	0.503061,	0.511963,	0.520839,	0.529686,	0.538504,	0.547293,	0.55605,	0.564774,	0.573465,	0.582121,	0.590741,	0.599322,	0.607864,	0.616366,	0.624824,	0.633237,	0.641603,	0.649919,	0.658183,	0.666392,	0.674541,	0.682626,	0.690642,	0.69858,	0.706432,	0.714183,	0.721816,	0.729304,	0.736608,	0.743673,	0.750415,	0.75671,	0.762372,	0.767119,	0.770528,	0.771961,	0.770494,	0.764719,	0.752602,	0.731285,	0.696904,	0.644612,	0.569073,	0.465758,	0.333119,	0.175035,	0.00238215,	-0.173063,	-0.334174,	-0.467059,	-0.569983,	-0.645052,	-0.697056,	-0.731338,	-0.752649,	-0.764781,	-0.770563,	-0.77202,	-0.770557,	-0.767134,	-0.762386,	-0.756726,	-0.750431,	-0.743687,	-0.736621,	-0.729314,	-0.721825,	-0.71419,	-0.706437,	-0.698584,	-0.690645,	-0.682629,	-0.674543,	-0.666394,	-0.658185,	-0.64992,	-0.641604,	-0.633238,	-0.624825,	-0.616366,	-0.607865,	-0.599323,	-0.590741,	-0.582122,	-0.573466,	-0.564775,	-0.55605,	-0.547293,	-0.538505,	-0.529687,	-0.520839,	-0.511964,	-0.503061,	-0.494133,	-0.485179,	-0.476201,	-0.467199,	-0.458175,	-0.449129,	-0.440062,	-0.430974,	-0.421867,	-0.41274,	-0.403595,	-0.394432,	-0.385252,	-0.376056,	-0.366844,	-0.357616,	-0.348373,	-0.339116,	-0.329845,	-0.320561,	-0.311263,	-0.301954,	-0.292633,	-0.2833,	-0.273956,	-0.264602,	-0.255238,	-0.245864,	-0.236481,	-0.227088,	-0.217688,	-0.208279,	-0.198863,	-0.18944,	-0.18001,	-0.170573,	-0.16113,	-0.151681,	-0.142227,	-0.132768,	-0.123304,	-0.113836,	-0.104364,	-0.094888,	-0.0854088,	-0.0759266,	-0.0664418,	-0.0569547,	-0.0474656,	-0.0379748,	-0.0284827,	-0.0189897,	-0.00949608,	-3.1143e-06,	0.00949228,	0.0189886,	0.028482,	0.0379741,	0.0474649,	0.056954,	0.0664412,	0.075926,	0.0854082,	0.0948874,	0.104363,	0.113836,	0.123304,	0.132768,	0.142227,	0.151681,	0.16113,	0.170573,	0.180009,	0.18944,	0.198863,	0.208279,	0.217688,	0.227088,	0.23648,	0.245863,	0.255237,	0.264602,	0.273956,	0.2833,	0.292632,	0.301954,	0.311263,	0.32056,	0.329844,	0.339115,	0.348373,	0.357615,	0.366843,	0.376056,	0.385252,	0.394432,	0.403595,	0.41274,	0.421866,	0.430974,	0.440061,	0.449129,	0.458175,	0.467199
0.361,	0.466349,	0.475336,	0.4843,	0.49324,	0.502155,	0.511044,	0.519906,	0.52874,	0.537546,	0.546322,	0.555066,	0.563779,	0.572458,	0.581102,	0.589711,	0.598282,	0.606814,	0.615305,	0.623753,	0.632157,	0.640514,	0.648822,	0.657078,	0.665279,	0.673422,	0.6815,	0.68951,	0.697443,	0.705291,	0.713038,	0.720667,	0.728152,	0.735454,	0.742517,	0.749257,	0.75555,	0.76121,	0.765954,	0.769357,	0.770784,	0.769307,	0.76352,	0.751391,	0.730064,	0.695683,	0.643416,	0.567949,	0.464781,	0.332382,	0.174632,	0.00237197,	-0.172668,	-0.333431,	-0.466075,	-0.568856,	-0.643855,	-0.695835,	-0.730116,	-0.751437,	-0.763582,	-0.769377,	-0.770842,	-0.769387,	-0.765968,	-0.761224,	-0.755566,	-0.749273,	-0.742531,	-0.735467,	-0.728163,	-0.720676,	-0.713045,	-0.705296,	-0.697448,	-0.689514,	-0.681503,	-0.673424,	-0.665281,	-0.65708,	-0.648823,	-0.640515,	-0.632158,	-0.623754,	-0.615305,	-0.606814,	-0.598283,	-0.589712,	-0.581103,	-0.572459,	-0.563779,	-0.555067,	-0.546322,	-0.537546,	-0.528741,	-0.519906,	-0.511044,	-0.502155,	-0.493241,	-0.484301,	-0.475337,	-0.46635,	-0.45734,	-0.448308,	-0.439256,	-0.430183,	-0.421091,	-0.41198,	-0.40285,	-0.393703,	-0.384539,	-0.375359,	-0.366162,	-0.35695,	-0.347724,	-0.338483,	-0.329229,	-0.319961,	-0.31068,	-0.301388,	-0.292083,	-0.282767,	-0.273441,	-0.264104,	-0.254756,	-0.2454,	-0.236034,	-0.226659,	-0.217276,	-0.207885,	-0.198487,	-0.189081,	-0.179668,	-0.170249,	-0.160824,	-0.151393,	-0.141957,	-0.132515,	-0.123069,	-0.113619,	-0.104165,	-0.0947071,	-0.0852459,	-0.0757818,	-0.0663151,	-0.056846,	-0.047375,	-0.0379023,	-0.0284284,	-0.0189534,	-0.00947795,	-3.1043e-06,	0.00947416,	0.0189523,	0.0284276,	0.0379016,	0.0473743,	0.0568454,	0.0663144,	0.0757812,	0.0852454,	0.0947066,	0.104165,	0.113619,	0.123069,	0.132515,	0.141956,	0.151393,	0.160823,	0.170249,	0.179668,	0.18908,	0.198486,	0.207885,	0.217276,	0.226659,	0.236034,	0.245399,	0.254756,	0.264103,	0.27344,	0.282767,	0.292083,	0.301387,	0.31068,	0.319961,	0.329228,	0.338483,	0.347724,	0.35695,	0.366162,	0.375358,	0.384539,	0.393703,	0.40285,	0.411979,	0.421091,	0.430183,	0.439256,	0.448308,	0.457339,	0.466349
0.362,	0.465502,	0.474475,	0.483425,	0.492351,	0.501252,	0.510127,	0.518976,	0.527798,	0.53659,	0.545353,	0.554086,	0.562786,	0.571454,	0.580087,	0.588684,	0.597244,	0.605766,	0.614247,	0.622686,	0.63108,	0.639428,	0.647728,	0.655976,	0.66417,	0.672305,	0.680378,	0.688382,	0.69631,	0.704152,	0.711895,	0.719521,	0.727003,	0.734302,	0.741363,	0.748101,	0.754392,	0.760049,	0.764789,	0.768188,	0.769607,	0.76812,	0.762321,	0.750178,	0.72884,	0.69446,	0.642218,	0.566824,	0.463801,	0.331643,	0.174228,	0.00236178,	-0.172271,	-0.332686,	-0.465089,	-0.567727,	-0.642657,	-0.694612,	-0.728893,	-0.750225,	-0.762383,	-0.76819,	-0.769665,	-0.768217,	-0.764804,	-0.760063,	-0.754408,	-0.748117,	-0.741377,	-0.734315,	-0.727014,	-0.71953,	-0.711902,	-0.704158,	-0.696314,	-0.688385,	-0.68038,	-0.672307,	-0.664172,	-0.655978,	-0.647729,	-0.63943,	-0.631081,	-0.622687,	-0.614248,	-0.605767,	-0.597245,	-0.588685,	-0.580088,	-0.571455,	-0.562787,	-0.554087,	-0.545354,	-0.536591,	-0.527798,	-0.518977,	-0.510128,	-0.501253,	-0.492351,	-0.483426,	-0.474476,	-0.465503,	-0.456508,	-0.447491,	-0.438453,	-0.429396,	-0.420318,	-0.411222,	-0.402108,	-0.392977,	-0.383828,	-0.374664,	-0.365483,	-0.356288,	-0.347077,	-0.337853,	-0.328615,	-0.319363,	-0.3101,	-0.300824,	-0.291536,	-0.282237,	-0.272927,	-0.263607,	-0.254277,	-0.244937,	-0.235589,	-0.226231,	-0.216866,	-0.207492,	-0.198111,	-0.188723,	-0.179328,	-0.169926,	-0.160519,	-0.151106,	-0.141687,	-0.132264,	-0.122836,	-0.113403,	-0.103967,	-0.094527,	-0.0850837,	-0.0756376,	-0.0661888,	-0.0567378,	-0.0472848,	-0.0378301,	-0.0283742,	-0.0189173,	-0.00945989,	-3.09435e-06,	0.00945611,	0.0189162,	0.0283734,	0.0378294,	0.0472841,	0.0567371,	0.0661882,	0.075637,	0.0850832,	0.0945264,	0.103966,	0.113403,	0.122835,	0.132263,	0.141687,	0.151105,	0.160519,	0.169926,	0.179327,	0.188723,	0.198111,	0.207492,	0.216865,	0.226231,	0.235588,	0.244937,	0.254277,	0.263607,	0.272927,	0.282237,	0.291536,	0.300823,	0.310099,	0.319363,	0.328614,	0.337852,	0.347077,	0.356287,	0.365483,	0.374663,	0.383828,	0.392976,	0.402108,	0.411222,	0.420318,	0.429395,	0.438453,	0.44749,	0.456507,	0.465502
0.363,	0.464658,	0.473617,	0.482553,	0.491465,	0.500352,	0.509214,	0.51805,	0.526858,	0.535638,	0.544389,	0.553109,	0.561797,	0.570453,	0.579075,	0.587661,	0.59621,	0.604721,	0.613192,	0.621621,	0.630007,	0.638346,	0.646637,	0.654877,	0.663063,	0.671192,	0.679258,	0.687256,	0.695178,	0.703016,	0.710755,	0.718377,	0.725856,	0.733153,	0.740211,	0.746947,	0.753235,	0.758889,	0.763626,	0.767019,	0.768431,	0.766934,	0.761122,	0.748965,	0.727616,	0.693234,	0.641018,	0.565696,	0.46282,	0.330903,	0.173824,	0.00235158,	-0.171874,	-0.33194,	-0.464102,	-0.566596,	-0.641456,	-0.693386,	-0.727668,	-0.749011,	-0.761183,	-0.767003,	-0.768489,	-0.767049,	-0.76364,	-0.758903,	-0.753251,	-0.746962,	-0.740225,	-0.733165,	-0.725867,	-0.718386,	-0.710762,	-0.703022,	-0.695183,	-0.687259,	-0.679261,	-0.671194,	-0.663065,	-0.654879,	-0.646638,	-0.638347,	-0.630008,	-0.621622,	-0.613193,	-0.604722,	-0.596211,	-0.587662,	-0.579075,	-0.570454,	-0.561798,	-0.553109,	-0.544389,	-0.535639,	-0.526859,	-0.51805,	-0.509215,	-0.500353,	-0.491465,	-0.482553,	-0.473618,	-0.464659,	-0.455678,	-0.446676,	-0.437653,	-0.42861,	-0.419548,	-0.410468,	-0.401369,	-0.392253,	-0.38312,	-0.373971,	-0.364807,	-0.355627,	-0.346433,	-0.337225,	-0.328003,	-0.318768,	-0.309521,	-0.300261,	-0.290991,	-0.281708,	-0.272416,	-0.263112,	-0.253799,	-0.244477,	-0.235145,	-0.225805,	-0.216457,	-0.207101,	-0.197737,	-0.188366,	-0.178989,	-0.169605,	-0.160215,	-0.15082,	-0.141419,	-0.132013,	-0.122603,	-0.113188,	-0.10377,	-0.0943475,	-0.0849222,	-0.0754939,	-0.066063,	-0.0566299,	-0.0471949,	-0.0377582,	-0.0283203,	-0.0188813,	-0.0094419,	-3.08445e-06,	0.00943813,	0.0188803,	0.0283195,	0.0377575,	0.0471942,	0.0566293,	0.0660624,	0.0754933,	0.0849216,	0.094347,	0.103769,	0.113188,	0.122602,	0.132013,	0.141418,	0.150819,	0.160215,	0.169605,	0.178988,	0.188366,	0.197737,	0.2071,	0.216457,	0.225805,	0.235145,	0.244477,	0.253799,	0.263112,	0.272415,	0.281708,	0.29099,	0.300261,	0.309521,	0.318768,	0.328003,	0.337224,	0.346433,	0.355627,	0.364806,	0.373971,	0.38312,	0.392253,	0.401369,	0.410467,	0.419548,	0.42861,	0.437653,	0.446676,	0.455678,	0.464658
0.364,	0.463817,	0.472762,	0.481684,	0.490582,	0.499455,	0.508304,	0.517126,	0.525922,	0.534689,	0.543427,	0.552135,	0.560811,	0.569455,	0.578066,	0.586641,	0.595179,	0.60368,	0.612141,	0.62056,	0.628936,	0.637267,	0.645549,	0.653781,	0.66196,	0.670081,	0.678141,	0.686133,	0.69405,	0.701883,	0.709618,	0.717236,	0.724711,	0.732005,	0.739061,	0.745794,	0.75208,	0.757731,	0.762463,	0.76585,	0.767254,	0.765747,	0.759922,	0.74775,	0.72639,	0.692008,	0.639816,	0.564567,	0.461837,	0.330162,	0.173418,	0.00234138,	-0.171476,	-0.331193,	-0.463113,	-0.565463,	-0.640253,	-0.69216,	-0.726442,	-0.747796,	-0.759982,	-0.765816,	-0.767312,	-0.76588,	-0.762478,	-0.757745,	-0.752096,	-0.74581,	-0.739075,	-0.732018,	-0.724722,	-0.717245,	-0.709625,	-0.701888,	-0.694054,	-0.686136,	-0.678144,	-0.670084,	-0.661962,	-0.653783,	-0.645551,	-0.637268,	-0.628937,	-0.620561,	-0.612142,	-0.603681,	-0.59518,	-0.586642,	-0.578066,	-0.569456,	-0.560812,	-0.552135,	-0.543428,	-0.534689,	-0.525922,	-0.517127,	-0.508304,	-0.499456,	-0.490582,	-0.481684,	-0.472762,	-0.463818,	-0.454852,	-0.445864,	-0.436856,	-0.427828,	-0.418781,	-0.409716,	-0.400632,	-0.391532,	-0.382415,	-0.373281,	-0.364133,	-0.354969,	-0.345791,	-0.336599,	-0.327393,	-0.318175,	-0.308944,	-0.299701,	-0.290447,	-0.281182,	-0.271906,	-0.26262,	-0.253324,	-0.244018,	-0.234704,	-0.225381,	-0.21605,	-0.206711,	-0.197365,	-0.188011,	-0.178651,	-0.169285,	-0.159912,	-0.150535,	-0.141151,	-0.131763,	-0.122371,	-0.112974,	-0.103573,	-0.0941687,	-0.0847612,	-0.0753508,	-0.0659378,	-0.0565225,	-0.0471053,	-0.0376866,	-0.0282665,	-0.0188455,	-0.00942398,	-3.07458e-06,	0.00942022,	0.0188444,	0.0282657,	0.0376858,	0.0471046,	0.0565219,	0.0659371,	0.0753502,	0.0847606,	0.0941682,	0.103573,	0.112973,	0.12237,	0.131763,	0.141151,	0.150534,	0.159912,	0.169284,	0.178651,	0.188011,	0.197364,	0.206711,	0.216049,	0.225381,	0.234703,	0.244018,	0.253323,	0.262619,	0.271905,	0.281181,	0.290447,	0.299701,	0.308944,	0.318175,	0.327393,	0.336599,	0.345791,	0.354969,	0.364132,	0.373281,	0.382414,	0.391531,	0.400632,	0.409715,	0.418781,	0.427828,	0.436855,	0.445864,	0.454851,	0.463817
0.365,	0.462979,	0.47191,	0.480817,	0.489702,	0.498562,	0.507397,	0.516206,	0.524988,	0.533743,	0.542468,	0.551164,	0.559829,	0.568461,	0.57706,	0.585624,	0.594152,	0.602642,	0.611092,	0.619502,	0.627869,	0.63619,	0.644464,	0.652689,	0.66086,	0.668974,	0.677027,	0.685013,	0.692924,	0.700752,	0.708483,	0.716097,	0.723569,	0.73086,	0.737913,	0.744643,	0.750927,	0.756574,	0.761302,	0.764683,	0.766078,	0.76456,	0.758721,	0.746535,	0.725162,	0.690779,	0.638612,	0.563435,	0.460853,	0.329419,	0.173012,	0.00233118,	-0.171078,	-0.330444,	-0.462122,	-0.564328,	-0.639048,	-0.690931,	-0.725215,	-0.746581,	-0.758782,	-0.764629,	-0.766136,	-0.764713,	-0.761316,	-0.756588,	-0.750942,	-0.744659,	-0.737927,	-0.730873,	-0.72358,	-0.716106,	-0.70849,	-0.700758,	-0.692929,	-0.685016,	-0.677029,	-0.668976,	-0.660861,	-0.65269,	-0.644466,	-0.636191,	-0.62787,	-0.619503,	-0.611093,	-0.602642,	-0.594152,	-0.585624,	-0.57706,	-0.568462,	-0.559829,	-0.551165,	-0.542469,	-0.533743,	-0.524989,	-0.516206,	-0.507397,	-0.498562,	-0.489702,	-0.480818,	-0.47191,	-0.46298,	-0.454028,	-0.445055,	-0.436061,	-0.427049,	-0.418017,	-0.408966,	-0.399898,	-0.390813,	-0.381712,	-0.372594,	-0.363461,	-0.354313,	-0.345151,	-0.335975,	-0.326786,	-0.317584,	-0.30837,	-0.299144,	-0.289906,	-0.280657,	-0.271398,	-0.262129,	-0.252849,	-0.243561,	-0.234264,	-0.224958,	-0.215644,	-0.206322,	-0.196993,	-0.187657,	-0.178315,	-0.168966,	-0.159611,	-0.150251,	-0.140885,	-0.131514,	-0.122139,	-0.11276,	-0.103377,	-0.0939906,	-0.0846008,	-0.0752082,	-0.0658129,	-0.0564155,	-0.0470161,	-0.0376152,	-0.028213,	-0.0188098,	-0.00940612,	-3.06477e-06,	0.00940238,	0.0188087,	0.0282122,	0.0376145,	0.0470155,	0.0564148,	0.0658123,	0.0752076,	0.0846003,	0.0939901,	0.103377,	0.11276,	0.122139,	0.131514,	0.140885,	0.15025,	0.159611,	0.168965,	0.178314,	0.187657,	0.196993,	0.206322,	0.215644,	0.224958,	0.234263,	0.243561,	0.252849,	0.262128,	0.271398,	0.280657,	0.289906,	0.299143,	0.308369,	0.317584,	0.326786,	0.335975,	0.345151,	0.354313,	0.363461,	0.372594,	0.381711,	0.390813,	0.399898,	0.408966,	0.418016,	0.427048,	0.436061,	0.445054,	0.454027,	0.462979
0.366,	0.462144,	0.47106,	0.479954,	0.488824,	0.497671,	0.506493,	0.515289,	0.524058,	0.5328,	0.541513,	0.550196,	0.558849,	0.56747,	0.576057,	0.58461,	0.593127,	0.601606,	0.610047,	0.618447,	0.626804,	0.635117,	0.643383,	0.651599,	0.659762,	0.667869,	0.675915,	0.683895,	0.691801,	0.699624,	0.70735,	0.714961,	0.722429,	0.729717,	0.736767,	0.743495,	0.749775,	0.755418,	0.760142,	0.763516,	0.764903,	0.763373,	0.75752,	0.745319,	0.723934,	0.689549,	0.637406,	0.562302,	0.459866,	0.328676,	0.172605,	0.00232098,	-0.170679,	-0.329694,	-0.461129,	-0.563192,	-0.637841,	-0.689701,	-0.723986,	-0.745364,	-0.75758,	-0.763441,	-0.764961,	-0.763546,	-0.760156,	-0.755433,	-0.74979,	-0.74351,	-0.736781,	-0.729729,	-0.72244,	-0.714969,	-0.707357,	-0.69963,	-0.691806,	-0.683899,	-0.675918,	-0.667871,	-0.659764,	-0.6516,	-0.643384,	-0.635118,	-0.626805,	-0.618448,	-0.610048,	-0.601607,	-0.593128,	-0.584611,	-0.576058,	-0.56747,	-0.55885,	-0.550197,	-0.541513,	-0.5328,	-0.524059,	-0.515289,	-0.506493,	-0.497671,	-0.488825,	-0.479954,	-0.471061,	-0.462145,	-0.453207,	-0.444249,	-0.43527,	-0.426272,	-0.417255,	-0.40822,	-0.399167,	-0.390097,	-0.381011,	-0.371909,	-0.362792,	-0.35366,	-0.344514,	-0.335354,	-0.326181,	-0.316995,	-0.307797,	-0.298588,	-0.289367,	-0.280134,	-0.270892,	-0.261639,	-0.252377,	-0.243106,	-0.233825,	-0.224537,	-0.21524,	-0.205935,	-0.196624,	-0.187305,	-0.177979,	-0.168648,	-0.159311,	-0.149968,	-0.14062,	-0.131267,	-0.121909,	-0.112548,	-0.103182,	-0.0938132,	-0.0844411,	-0.0750661,	-0.0656886,	-0.0563089,	-0.0469273,	-0.0375441,	-0.0281596,	-0.0187742,	-0.00938834,	-3.055e-06,	0.0093846,	0.0187732,	0.0281589,	0.0375434,	0.0469266,	0.0563082,	0.065688,	0.0750655,	0.0844405,	0.0938127,	0.103182,	0.112547,	0.121909,	0.131266,	0.140619,	0.149967,	0.15931,	0.168648,	0.177979,	0.187304,	0.196623,	0.205935,	0.215239,	0.224536,	0.233825,	0.243105,	0.252377,	0.261639,	0.270892,	0.280134,	0.289366,	0.298587,	0.307797,	0.316995,	0.326181,	0.335354,	0.344514,	0.35366,	0.362792,	0.371909,	0.381011,	0.390097,	0.399166,	0.408219,	0.417254,	0.426271,	0.435269,	0.444248,	0.453207,	0.462144
0.367,	0.461312,	0.470214,	0.479093,	0.48795,	0.496783,	0.505592,	0.514374,	0.523131,	0.53186,	0.54056,	0.549232,	0.557872,	0.566481,	0.575057,	0.583599,	0.592105,	0.600575,	0.609005,	0.617395,	0.625743,	0.634047,	0.642304,	0.650512,	0.658667,	0.666767,	0.674807,	0.682781,	0.690681,	0.698499,	0.70622,	0.713827,	0.721291,	0.728576,	0.735623,	0.742348,	0.748625,	0.754264,	0.758982,	0.76235,	0.763728,	0.762187,	0.756319,	0.744102,	0.722704,	0.688317,	0.636198,	0.561166,	0.458878,	0.327931,	0.172198,	0.00231077,	-0.170279,	-0.328943,	-0.460135,	-0.562053,	-0.636633,	-0.688469,	-0.722756,	-0.744147,	-0.756379,	-0.762254,	-0.763786,	-0.76238,	-0.758997,	-0.754279,	-0.74864,	-0.742363,	-0.735637,	-0.728589,	-0.721302,	-0.713835,	-0.706227,	-0.698504,	-0.690685,	-0.682784,	-0.67481,	-0.66677,	-0.658669,	-0.650513,	-0.642305,	-0.634048,	-0.625744,	-0.617396,	-0.609006,	-0.600575,	-0.592106,	-0.5836,	-0.575058,	-0.566482,	-0.557873,	-0.549232,	-0.540561,	-0.53186,	-0.523131,	-0.514375,	-0.505592,	-0.496784,	-0.487951,	-0.479094,	-0.470214,	-0.461312,	-0.452389,	-0.443445,	-0.434481,	-0.425498,	-0.416496,	-0.407475,	-0.398438,	-0.389384,	-0.380313,	-0.371227,	-0.362125,	-0.353009,	-0.343879,	-0.334735,	-0.325578,	-0.316409,	-0.307227,	-0.298034,	-0.288829,	-0.279614,	-0.270388,	-0.261152,	-0.251907,	-0.242652,	-0.233389,	-0.224117,	-0.214837,	-0.20555,	-0.196255,	-0.186954,	-0.177646,	-0.168331,	-0.159011,	-0.149686,	-0.140355,	-0.13102,	-0.12168,	-0.112336,	-0.102988,	-0.0936364,	-0.0842819,	-0.0749246,	-0.0655647,	-0.0562027,	-0.0468388,	-0.0374733,	-0.0281065,	-0.0187388,	-0.00937062,	-3.04527e-06,	0.00936689,	0.0187377,	0.0281057,	0.0374725,	0.0468381,	0.056202,	0.0655641,	0.074924,	0.0842814,	0.0936359,	0.102987,	0.112335,	0.121679,	0.131019,	0.140355,	0.149685,	0.159011,	0.168331,	0.177645,	0.186953,	0.196255,	0.205549,	0.214837,	0.224117,	0.233388,	0.242652,	0.251906,	0.261152,	0.270387,	0.279613,	0.288829,	0.298033,	0.307227,	0.316409,	0.325578,	0.334735,	0.343879,	0.353009,	0.362125,	0.371226,	0.380313,	0.389383,	0.398438,	0.407475,	0.416495,	0.425497,	0.43448,	0.443445,	0.452389,	0.461312
